id,y
230628190,2
230630134,2
230630508,2
230634613,2
230636186,2
230644286,2
230645826,2
230647320,2
230649107,2
230649117,2
230649124,2
230649126,2
230649815,2
230650549,2
230651829,2
230653291,2
230658172,2
230658276,2
230658522,2
230659131,2
230659146,2
230659437,2
230661983,2
230663221,2
230669446,2
230669447,2
230670897,2
230670913,2
230679204,2
230680288,2
230680289,2
230681123,2
230681417,2
230681545,2
230681578,2
230684633,2
230702954,2
230704774,2
230746742,2
230770487,2
230793200,2
230822350,2
230847032,2
230847053,2
230856878,2
230877144,2
230877155,2
230901075,2
230902484,2
230917943,2
230941366,2
230945818,2
230946408,2
230946555,2
230946668,2
230963202,2
230965656,2
230966618,2
230968952,2
230969226,2
230969365,2
230969378,2
230969910,2
230970140,2
231017514,2
231028597,2
231028826,2
231028852,2
231028874,2
231029327,2
231029351,2
231035673,2
231036638,2
231036727,2
231043940,2
231044088,1
231133568,2
231162240,2
231169665,2
231174733,2
231176188,2
231176212,2
231176668,2
231177074,2
231178359,2
231178807,2
231178812,2
231179622,2
231179638,2
231179652,2
231179679,2
231179875,2
231180580,2
231180588,2
231180839,2
231181128,2
231181199,2
231181878,2
231182309,2
231192284,2
231192341,2
231196797,2
231224220,2
231241751,2
231253425,2
231403808,2
231440875,2
231499595,2
231573972,2
231683620,2
231836233,2
231990430,1
231990435,1
231993125,2
231993291,2
231994045,2
231995064,2
231995245,2
231995249,2
231995676,2
231995677,2
231995678,2
231995679,2
231995681,2
231995683,2
231995755,2
231995762,2
231996108,2
231996109,2
231996114,2
231996115,2
231996118,2
231996121,2
231996126,2
231997273,2
231997274,2
231997282,2
231998131,2
231998448,2
232001641,2
232001647,2
232001654,2
232001679,2
232006620,2
232008165,2
232008172,2
232009676,2
232009692,2
232009699,2
232009733,2
232009889,2
232013266,2
232014505,2
232014511,1
232014513,2
232027347,2
232029206,2
232031788,2
232031789,2
232031824,2
232032777,2
232033953,2
232033966,2
232033968,2
232034264,2
232034707,2
232034936,2
232034939,2
232034942,2
232034946,2
232034949,2
232034950,2
232034952,2
232035051,2
232035280,2
232036647,2
232036650,2
232036654,2
232036658,2
232036661,2
232037045,2
232037098,2
232037102,2
232037399,2
232037400,2
232037403,2
232039074,2
232039084,2
232039861,2
232039878,2
232039888,2
232039890,2
232040293,2
232042915,2
232042947,2
232042969,2
232043907,2
232046504,2
232046508,2
232047899,2
232050300,2
232050355,2
232051527,2
232051667,2
232051671,2
232051672,2
232052547,2
232054853,2
232071096,2
232071110,2
232073795,2
232074729,2
232074746,2
232124773,2
232298403,2
232339043,2
232339344,2
232339923,2
232342103,2
232345690,2
232345692,1
232346245,2
232348091,2
232348187,2
232348190,2
232348846,2
232348855,2
232348856,2
232349074,2
232349075,2
232349132,2
232350655,2
232350958,2
232351007,2
232351322,2
232352910,2
232353289,2
232353291,2
232360625,2
232363566,2
232363569,2
232375024,2
232377100,2
232377173,2
232382461,2
232386556,2
232392089,2
232392931,2
232392936,2
232395451,2
232396270,2
232400013,2
232401224,2
232401501,2
232402715,2
232403758,2
232404334,2
232407734,2
232407750,2
232409108,2
232409474,2
232412405,2
232412791,2
232424841,2
232430492,2
232431388,2
232431883,2
232431904,2
232431931,2
232432895,2
232436042,2
232437171,2
232437283,2
232437287,2
232437292,2
232437491,2
232437943,2
232437954,2
232438397,2
232439173,2
232439175,2
232439369,2
232439983,2
232440017,2
232440023,2
232440027,2
232440028,2
232440030,2
232440097,2
232440098,2
232440109,2
232440111,2
232440131,2
232440137,2
232443223,2
232443612,2
232443613,2
232443614,2
232443618,2
232444501,2
232444502,2
232444504,2
232444882,2
232446788,2
232447731,2
232448362,2
232448379,2
232448397,2
232448399,2
232448416,2
232448418,2
232448783,2
232448785,2
232451376,2
232451413,2
232451940,2
232453410,2
232453418,2
232453630,2
232453645,2
232454798,2
232456258,2
232456357,2
232456360,2
232456364,2
232456367,2
232457123,2
232457179,2
232457903,2
232457913,2
232458515,2
232459630,2
232460292,2
232460557,2
232461244,2
232462210,2
232464074,2
232464260,2
232464796,2
232465073,2
232467026,2
232467632,2
232468870,2
232468876,2
232469426,2
232469437,2
232469446,2
232470342,2
232470504,2
232470552,2
232471961,2
232472197,2
232472206,2
232472215,2
232472220,2
232473525,2
232506308,2
232544880,2
232545322,2
232546721,2
232627257,2
232629023,1
232637274,2
232665894,2
232669764,2
232672940,2
232675758,2
232679753,2
232680483,2
232686009,2
232795825,2
232812034,2
232820791,2
232823196,2
232892365,2
232900729,2
232901095,2
232902113,2
232903177,2
232903605,2
232904028,2
232905294,2
232905407,2
232905682,2
232906420,2
232906649,2
232906716,2
232907277,2
232907285,2
232907295,2
232907868,2
232907885,2
232909458,2
232909664,2
232910077,2
232919404,2
232925742,2
232925804,2
232926666,2
232927787,2
232940307,2
232941800,2
232947878,1
232956935,2
232959336,2
232959343,2
232993384,2
233018754,2
233068926,2
233101325,2
233156335,2
233174819,2
233227310,2
233229832,2
233322149,2
233364958,2
233372009,2
233495056,2
233524225,2
233749580,2
233842379,2
234034422,2
234039140,2
234059797,2
234068812,2
234074001,2
234075335,2
234136614,2
234149449,2
234149469,2
234149919,2
234150977,2
234151149,2
234151767,2
234152104,2
234152109,2
234152126,2
234161339,2
234161347,2
234161448,2
234161971,2
234163224,2
234163491,2
234163504,2
234166216,1
234166249,1
234166251,1
234166489,1
234166496,1
234166563,1
234167188,1
234167190,1
234167193,1
234167195,1
234167203,1
234168819,1
234169258,2
234169263,1
234169275,1
234169860,1
234170848,2
234170869,2
234173748,2
234174171,2
234176937,2
234177170,2
234177348,2
234179919,2
234180525,1
234180890,2
234181154,2
234181517,2
234181538,2
234187495,2
234188170,2
234191241,2
234194881,2
234194894,2
234194928,2
234197089,2
234197387,2
234199025,2
234205932,2
234205983,2
234206764,2
234206777,2
234233545,2
234235191,2
234248808,2
234249877,2
234252357,2
234252363,2
234304106,2
234351659,2
234359095,2
234381263,2
234392215,2
234419685,2
234457549,2
234459963,2
234554454,2
234554569,2
234554613,2
234554689,2
234557835,2
234557837,2
234557841,2
234557847,2
234559298,2
234559574,1
234559575,1
234559576,1
234559577,1
234559578,1
234559579,1
234559580,1
234559581,1
234559583,1
234559673,1
234559675,1
234559676,1
234559706,1
234560074,1
234560075,1
234560092,1
234560093,1
234560103,1
234560113,1
234560399,2
234560979,1
234561302,1
234561313,1
234561714,1
234561902,1
234561904,1
234561907,1
234562512,2
234563302,2
234564496,1
234565815,1
234565828,1
234565856,1
234565886,1
234565906,1
234565914,1
234565917,1
234566329,2
234566370,2
234570883,2
234571718,2
234572436,2
234572475,2
234574627,1
234574630,1
234574632,1
234574642,1
234574795,1
234575020,2
234579072,2
234579075,2
234579078,2
234582836,2
234590510,2
234590522,1
234592032,2
234592035,1
234592038,2
234595738,2
234609314,2
234610471,2
234612646,2
234612673,2
234613031,2
234613251,2
234623662,2
234625385,2
234635128,1
234635131,1
234635140,1
234637716,2
234642436,2
234642707,1
234642709,2
234650677,2
234654772,2
234671804,2
234672018,2
234672024,1
234672028,1
234672029,1
234672033,1
234672034,1
234672035,1
234672036,1
234672037,1
234672039,1
234672041,1
234672044,1
234672050,1
234672051,1
234672055,1
234672056,1
234681339,2
234681495,2
234683271,2
234685698,2
234686179,2
234686185,2
234687192,2
234689672,2
234696727,2
234696730,2
234696913,2
234697872,2
234698853,2
234699297,2
234706976,2
234706978,2
234706981,2
234706982,2
234706984,2
234707104,2
234707895,2
234709741,2
234711168,2
234711169,1
234711170,1
234711172,1
234711173,2
234711174,1
234711175,1
234711176,1
234711179,1
234711181,1
234711183,1
234711184,1
234711185,1
234711186,1
234711187,1
234711189,1
234727174,2
234728872,2
234729584,2
234753935,2
234760051,2
234760067,2
234785036,2
234809272,2
234830765,1
234830766,1
234830767,2
234835269,1
234835371,1
234835399,1
234835415,1
234835420,2
234835582,2
234836238,1
234836322,1
234836328,1
234837928,2
234842110,2
234847789,2
234849546,2
234849885,2
234852676,2
234855457,2
234858482,2
234860878,2
234861310,2
234861647,2
234862101,2
234862407,2
234862411,2
234863787,2
234864152,2
234865333,2
234872646,2
234872661,2
234890817,2
234890827,2
234890832,2
234890834,2
234890851,2
234890857,2
234890859,2
234890860,2
234890862,2
234890863,2
234890878,2
234901241,2
234901282,2
234901288,2
234901299,2
234901701,2
235021296,2
235043180,2
235067382,2
235067383,2
235099290,2
235101519,2
235161019,2
235167280,2
235244550,2
235291229,2
235291232,2
235419634,1
235420162,1
235421960,1
235423386,2
235425127,1
235427807,1
235427814,1
235508399,2
235646463,2
235647979,2
235673798,2
235811788,1
235823323,2
235847439,2
235863909,2
235897354,2
235899589,2
236111911,2
236112218,1
236113168,1
236114869,1
236114959,1
236139393,2
236139941,2
236141267,2
236165986,2
236172150,2
236249411,2
236250488,2
236277297,2
236743303,2
236850823,2
236898300,2
236952523,2
236987063,2
237210206,2
237959717,2
238187776,2
238188088,2
238188278,2
238190487,2
238191091,2
238191482,2
238191642,2
238192053,2
238192063,2
238192078,2
238193262,1
238193416,2
238193433,2
238194465,2
238195267,2
238195830,2
238196191,2
238196194,2
238196937,1
238197481,2
238199209,2
238199991,2
238200027,2
238200705,2
238201313,2
238205192,2
238206648,2
238207162,2
238208020,2
238209798,2
238209799,2
238209808,2
238213118,2
238216105,1
238222607,2
238222812,1
238224399,2
238224776,2
238226904,2
238227062,2
238227260,2
238229270,2
238233010,2
238233014,2
238236336,2
238238273,2
238239788,1
238239813,2
238244112,2
238244229,2
238244231,2
238246147,2
238250322,2
238250419,2
238253732,2
238254935,2
238256043,1
238256933,2
238257311,2
238267276,2
238267284,2
238270786,2
238271615,2
238272978,2
238280054,2
238280094,2
238293043,2
238293970,2
238296237,2
238299296,2
238324166,2
238324188,2
238324207,2
238332934,2
238362704,2
238363563,1
238384536,2
238389356,2
238392870,2
238404139,2
238434710,2
238473975,2
238489526,2
238505913,2
238517144,2
238519507,2
238534257,2
238535507,2
238609889,2
238628104,2
238628110,2
238674408,2
238699864,2
238965525,2
239166125,2
239211894,1
239219639,1
239232197,2
239235783,1
239247427,2
239250469,2
239271777,2
239539905,2
239555677,2
239555682,2
239555804,2
239555820,2
239716426,2
239847486,2
239960376,2
240016006,1
240344124,2
240385722,2
240408236,2
240456764,2
240477091,2
240577430,2
240578908,2
240758738,2
240758774,2
240760582,2
240764131,2
240765696,2
240766161,2
240769689,2
240771159,2
240772643,1
240772761,2
240773677,2
240774024,2
240785418,1
240785658,1
240786824,2
240788147,2
240788156,2
240790216,2
240790663,2
240791136,2
240791648,1
240791672,1
240791709,2
240792739,2
240792889,2
240793186,2
240794750,2
240883645,2
240888968,1
240985031,2
241036823,2
241119605,2
241151449,2
241183908,2
241326120,2
241415649,1
241477156,2
241485254,2
241485263,2
241485304,2
241488818,1
241489158,2
241489210,1
241489566,2
241490180,2
241490241,2
241490446,2
241492890,2
241492943,2
241494081,2
241499230,2
241499235,2
241499582,2
241499839,2
241500023,2
241501200,2
241501207,2
241501451,2
241501677,2
241502034,2
241502401,1
241502833,1
241503292,2
241503295,1
241503798,1
241503808,1
241503818,2
241504085,2
241504108,2
241506575,2
241507480,2
241507581,2
241514229,2
241514317,2
241514339,2
241514665,2
241518344,2
241518607,2
241518934,2
241521421,2
241527362,2
241527715,2
241527739,2
241529056,2
241529923,2
241532146,2
241537027,1
241537031,1
241537034,1
241537035,1
241537041,1
241537047,1
241537422,1
241537479,1
241537638,1
241537655,1
241537935,2
241538640,2
241538946,2
241538957,2
241539045,2
241545084,2
241545134,2
241545190,2
241545689,2
241552403,2
241567089,2
241567640,2
241578495,2
241631368,2
241682469,2
241689750,2
241716526,2
241910532,2
242146694,2
242375813,2
242490894,2
242497443,2
242497484,2
242501017,2
242607372,2
242666606,2
242806162,2
243165321,2
243367903,2
243647790,2
243759671,2
243777342,2
243777780,2
243777871,2
243777875,2
243780109,2
243780205,1
243780208,1
243780211,1
243780243,1
243780609,1
243780623,1
243780625,1
243780628,1
243780649,1
243780656,1
243780659,1
243780660,1
243780670,1
243780671,1
243780678,1
243780683,1
243780687,1
243780689,1
243780692,1
243780698,1
243780702,1
243780704,1
243780706,1
243780712,1
243780715,1
243780733,1
243780735,1
243780769,1
243780773,1
243780782,1
243780783,1
243780803,1
243780805,1
243780808,1
243780810,1
243780843,2
243780852,1
243780855,1
243780856,1
243780864,1
243780983,1
243781008,1
243781096,2
243782650,2
243782720,2
243782732,2
243782755,2
243782762,2
243783100,2
243783147,2
243785781,2
243785805,2
243785812,2
243785841,2
243786168,2
243820654,2
243843583,2
243890275,2
243902489,2
244249420,2
244254201,2
244282199,2
244285202,2
244285205,2
244287244,2
244299645,2
244301357,2
244301565,2
244301586,2
244303990,2
244304322,2
244304327,2
244304535,2
244305197,2
244306717,2
244306895,2
244306902,2
244307686,2
244308464,2
244308475,2
244308908,2
244309668,2
244309741,2
244309915,2
244309926,2
244309968,2
244310213,2
244310648,2
244310668,2
244315021,2
244315026,2
244315302,2
244315536,2
244316745,2
244322235,2
244332749,2
244338485,2
244338786,2
244350187,2
244351171,2
244351349,2
244351620,2
244352270,2
244352288,2
244359624,2
244360527,2
244364028,2
244366154,2
244367236,2
244370017,2
244372656,2
244524852,2
244614106,2
244614108,2
244614613,2
244623019,2
244625898,2
244625918,2
244626224,2
244628490,1
244628494,1
244628499,1
244628502,1
244628511,1
244629135,1
244629136,1
244629139,1
244629141,1
244629144,1
244629168,1
244629181,1
244629188,1
244629190,1
244629192,1
244629195,1
244629204,1
244629210,1
244629220,1
244629224,1
244629226,1
244629239,1
244629249,1
244629251,1
244629375,1
244629378,1
244629384,1
244629386,1
244629392,1
244629469,1
244629482,1
244629513,1
244629522,1
244629530,1
244629532,1
244629544,1
244629560,1
244629564,1
244629569,1
244629572,1
244629890,1
244629897,1
244629901,1
244629912,1
244629916,1
244629936,1
244629939,1
244629967,1
244630232,1
244630299,1
244630755,1
244630758,1
244630831,1
244630834,1
244630836,1
244630842,1
244630846,1
244630853,1
244630858,1
244630861,1
244630863,1
244630867,1
244630878,1
244630882,1
244630889,1
244630890,1
244630892,1
244630893,1
244630896,1
244630898,1
244631078,2
244637006,2
244641143,2
244642111,2
244645076,2
244645357,2
244649977,2
244650343,2
244650708,2
244652713,2
244659858,2
244662138,2
244662463,2
244662666,2
244662679,2
244662708,2
244662716,2
244662723,1
244662731,2
244662734,2
244664544,2
244665063,2
244665067,2
244666009,2
244666014,2
244666018,2
244666233,2
244666825,2
244666826,2
244668062,2
244672646,2
244672959,2
244676382,2
244678011,2
244679345,2
244679351,2
244679357,2
244679638,2
244679645,2
244679684,2
244681152,2
244681494,2
244681499,2
244681551,2
244681563,2
244681572,2
244684501,2
244684622,2
244684628,2
244684636,2
244684978,2
244684989,2
244685948,2
244686072,2
244686494,2
244686504,2
244686674,2
244687666,2
244688143,2
244688153,2
244688162,2
244688578,2
244688586,2
244688594,2
244688603,2
244688630,2
244688642,2
244688655,2
244688674,2
244688678,2
244689337,2
244689354,2
244689612,2
244689630,2
244690441,2
244690775,2
244691083,2
244691816,2
244692157,2
244692606,2
244698090,2
244699718,2
244700728,2
244701916,2
244702009,2
244715118,2
244715498,2
244716145,2
244716571,2
244719125,2
244720479,2
244762475,2
244770901,2
244772934,2
244790876,2
244797640,2
244797646,2
244797659,2
244797998,2
244804328,2
245097126,2
245140795,2
245140925,2
245140933,1
245140939,2
245146107,1
245146113,1
245148154,2
245163929,2
245165595,2
245166450,2
245167303,2
245167325,2
245170291,2
245170632,2
245170658,2
245170659,2
245170670,2
245171017,2
245172765,2
245176357,2
245176364,2
245177277,2
245177384,2
245177803,2
245178122,2
245178167,2
245178779,2
245179769,2
245179906,2
245180131,2
245180209,2
245183171,2
245183180,2
245188209,2
245188214,2
245190036,2
245190237,2
245190240,2
245196020,2
245196495,2
245198208,2
245199744,2
245200284,2
245200285,2
245200587,2
245200594,2
245200600,2
245200623,2
245200625,2
245200627,2
245200925,2
245202289,2
245202908,2
245208166,2
245208600,2
245209233,2
245209240,2
245210056,2
245210349,2
245211013,2
245217117,2
245218307,2
245218310,2
245221615,2
245221723,2
245223868,2
245224458,2
245224595,2
245225014,2
245226295,2
245227132,2
245227655,2
245228771,2
245228779,2
245231221,2
245231973,1
245231977,2
245232373,2
245234433,2
245235505,2
245238190,2
245239053,2
245239060,2
245239163,2
245239447,2
245240416,2
245240424,2
245240477,2
245240480,2
245240485,2
245240963,2
245241002,2
245241124,2
245241267,2
245241272,2
245241275,2
245242177,2
245243533,2
245243928,2
245244077,2
245244080,2
245244696,2
245244804,2
245244827,2
245244834,2
245247919,2
245248598,2
245248601,2
245251166,2
245251864,2
245255413,2
245257795,2
245265356,2
245266337,2
245266481,2
245266671,2
245267068,2
245267756,2
245269758,2
245277798,2
245283948,2
245284580,2
245284615,2
245286992,2
245286993,2
245294955,1
245303758,2
245316224,2
245316544,2
245317333,2
245321910,2
245334905,2
245341145,2
245341491,2
245341760,2
245341775,2
245346940,2
245348908,2
245349004,2
245351274,2
245351396,2
245355416,2
245357186,2
245357479,2
245358663,2
245360614,2
245360659,2
245361518,2
245361533,2
245362701,2
245363127,2
245363377,2
245369492,2
245371247,2
245372757,2
245377598,2
245379015,2
245379412,2
245382922,2
245390000,2
245392280,2
245402490,2
245406251,2
245408415,2
245411017,2
245411024,2
245411333,2
245411348,2
245411353,2
245413206,2
245413465,2
245413913,2
245414221,2
245414818,2
245415105,2
245417415,2
245417427,2
245417432,2
245418908,2
245420039,1
245420853,2
245421162,2
245421425,2
245421430,2
245423749,2
245424155,2
245424187,2
245424375,2
245424512,2
245424517,2
245424519,2
245424768,2
245425045,2
245425052,2
245425318,2
245426067,2
245426072,2
245426408,2
245426696,2
245426701,2
245426991,2
245427448,2
245427452,2
245427805,2
245427895,2
245428162,2
245428571,2
245430349,2
245430353,2
245430586,2
245430604,2
245432335,2
245433833,2
245435106,2
245437550,2
245438780,2
245438786,2
245439819,2
245439829,2
245439837,2
245440510,2
245457503,2
245460179,2
245461832,2
245461834,2
245464295,2
245465403,2
245466038,2
245466224,2
245471052,2
245472975,2
245475137,2
245477136,2
245481909,2
245488612,2
245492227,2
245493532,2
245495462,2
245501388,2
245501612,2
245502826,2
245503083,2
245509860,2
245607742,1
245648917,2
245656393,1
245659809,2
245675715,2
245677587,2
245682222,2
245682786,2
245682791,2
245682810,2
245710335,2
245710337,2
245712134,2
245712136,2
245712327,2
245712329,2
245712851,1
245713521,2
245714322,2
245714324,2
245715541,1
245786776,2
245789143,2
245789729,2
245791502,2
245792417,2
245795488,2
245795489,2
245795496,2
245795517,2
245795520,2
245796091,2
245796136,2
245804017,2
245810012,2
245811294,2
245812809,2
245813634,2
245813696,2
245814807,2
245814813,2
245818320,2
245818326,2
245818633,2
245818969,2
245819119,2
245823971,2
245825010,2
245825018,2
245825019,2
245825687,2
245826024,2
245826559,2
245827020,2
245830451,2
245830454,2
245831204,2
245831212,2
245832049,2
245834446,2
245834867,2
245844356,1
245854405,2
245857136,2
245863450,2
245870916,2
245878950,2
245921886,2
245922235,2
245922352,2
245929102,2
245939847,2
245943914,2
245950253,2
245964552,2
245965760,2
245966713,2
245966836,2
245967867,2
245968120,2
245968608,2
245984704,2
245985859,2
245986284,2
245986285,2
245987703,2
246007739,2
246009129,2
246028075,2
246033062,2
246036358,1
246036444,2
246044491,2
246044514,1
246044526,1
246044986,2
246049528,1
246052655,2
246057174,2
246066228,1
246066237,1
246066243,1
246066679,1
246066690,1
246066694,1
246066706,1
246066712,1
246066718,1
246069342,2
246069433,2
246071612,2
246076820,2
246077501,2
246078917,2
246078960,2
246078972,2
246079343,2
246079353,2
246079375,2
246088015,2
246088773,2
246089457,2
246091598,2
246092828,2
246098243,2
246099528,2
246099856,2
246101802,2
246106614,2
246107103,2
246107108,2
246107110,2
246107159,2
246107751,2
246108979,2
246109342,2
246110120,2
246111883,2
246114382,2
246114866,2
246114876,2
246114949,2
246115225,2
246115915,2
246116360,2
246116375,2
246117586,2
246117781,2
246117789,2
246125398,2
246125974,2
246126396,2
246126415,2
246126436,2
246127666,2
246129196,2
246131003,2
246132486,2
246133817,2
246134245,2
246134689,2
246140245,2
246140564,2
246140892,2
246140938,2
246142956,2
246149106,2
246160905,2
246161955,2
246174296,2
246181186,2
246187558,2
246187913,2
246188207,2
246188221,2
246189387,2
246189641,2
246213746,2
246217546,2
246235386,2
246246457,2
246276221,2
246276243,2
246277415,2
246320353,2
246329443,2
246339604,2
246345246,2
246346984,2
246356917,2
246358028,2
246358375,2
246363180,2
246363232,2
246366503,2
246367440,2
246371229,2
246371240,2
246372606,2
246373430,2
246377888,2
246378457,2
246379788,2
246380146,2
246381248,2
246382001,2
246383774,2
246384695,2
246384778,2
246384786,2
246385582,2
246387308,2
246387326,2
246387332,2
246388169,2
246390599,2
246391078,2
246391453,2
246391805,2
246393285,2
246394176,2
246396146,2
246399123,2
246400402,2
246401026,2
246402549,2
246402552,2
246403193,2
246403435,2
246403720,2
246404372,2
246406196,2
246408448,2
246408476,2
246409645,2
246414702,2
246416747,2
246430217,2
246450416,2
246460190,2
246578292,2
246580481,2
246600938,2
246612739,2
246691337,2
246814442,2
246815452,2
247314557,2
247325136,2
247360864,2
247486727,1
247487089,1
247487418,1
247572531,2
247583955,2
247592938,2
247641192,2
247694250,2
247774814,2
247937978,2
248009276,2
248481187,1
248481188,1
248481190,1
248607819,2
248626595,2
248678830,2
248704586,2
248756267,2
248756436,2
248805886,2
248883687,2
248883716,2
248883757,2
248883774,2
248883800,2
248883830,2
248885469,2
248885747,2
248885770,2
248885891,1
248885990,2
248886072,2
248886534,2
248886544,1
248886676,2
248886705,2
248886871,2
248886875,2
248886879,2
248886903,1
248886973,1
248886979,1
248887498,1
248887573,2
248887585,2
248887758,2
248887868,2
248887963,2
248888356,1
248888581,2
248888588,2
248888670,2
248889272,2
248889566,2
248889596,2
248889787,2
248889946,2
248889949,2
248889953,2
248890663,2
248890897,2
248891399,2
248891405,2
248891429,2
248898952,2
248898955,2
248899270,2
248900362,2
248900684,2
248900732,1
248901349,1
248901406,2
248901408,2
248901409,2
248901412,2
248901545,2
248902093,2
248902335,2
248902356,2
248902368,2
248902370,2
248902374,2
248902384,2
248902601,2
248902603,2
248902613,2
248902657,2
248902658,2
248903075,2
248903120,2
248903229,2
248903644,2
248903646,2
248903647,2
248904115,2
248904210,2
248904223,1
248904235,2
248904283,2
248904306,2
248904990,2
248905007,1
248905010,2
248905674,2
248905682,2
248905685,2
248905686,2
248905794,2
248906227,2
248906280,2
248906395,2
248906399,2
248906412,2
248908031,2
248908042,2
248909182,2
248909187,2
248912344,2
248913534,2
248913535,2
248913785,2
248913843,2
248913856,2
248913878,2
248913895,2
248913909,2
248915031,2
248915061,2
248915067,2
248915300,1
248915318,1
248915336,1
248915366,1
248915391,1
248915482,1
248915647,1
248915711,1
248915723,1
248915736,1
248915737,1
248915811,1
248916010,2
248916452,1
248916475,1
248916815,2
248916950,2
248917393,2
248917398,2
248917555,1
248918225,2
248918490,2
248918587,2
248918589,2
248918611,2
248918924,2
248919013,1
248919541,2
248919886,2
248922715,2
248922720,2
248922725,2
248922748,2
248922753,2
248922756,2
248922761,2
248922764,2
248922768,2
248922772,2
248922775,2
248922780,2
248922781,2
248922787,2
248923007,2
248923027,2
248923040,2
248923460,2
248923469,2
248925289,2
248925781,2
248926293,2
248926808,2
248926907,2
248934633,2
248937018,1
248937572,2
249077879,2
249106543,2
249169955,2
249184419,2
249235216,2
249235220,2
249236899,1
249237390,2
249239433,2
249239586,2
249239626,2
249239636,2
249259563,2
249274363,2
249281344,1
249336360,1
249336369,2
249338691,1
249338695,1
249338750,1
249338760,1
249338761,1
249338762,1
249338763,1
249338764,1
249338765,1
249338766,1
249338767,1
249338768,1
249338769,1
249338770,1
249338771,1
249338772,1
249338773,1
249338774,1
249339066,1
249340438,2
249340959,2
249342911,2
249756933,2
249810097,2
249939100,2
249994561,2
250028867,2
250040201,2
250040221,2
250206995,2
250207731,2
250210128,2
250210785,2
250214594,2
250218567,2
250223005,2
250223024,2
250223026,2
250231694,2
250336940,1
250370596,2
250388832,1
250388833,1
250413117,1
250417460,2
250512980,2
250602333,2
251245734,2
251475360,2
251736756,1
251792780,1
251875725,2
252284272,2
252402833,2
253169759,2
253471494,2
254428878,1
254521396,2
255198297,2
255218170,2
255226747,2
255589464,1
255653128,2
255663440,2
256696545,2
256838098,1
256878010,2
257234205,2
257238902,2
257368355,1
257433496,2
257674517,2
257708707,2
258101511,2
258200699,2
258405032,2
258406535,2
258624857,1
258744348,2
258833798,2
258834247,2
258876243,2
258961960,1
259057488,1
259058541,2
259657574,2
259844611,2
259979296,2
260010347,2
260010357,2
260029963,2
260418961,2
260424757,2
260549093,2
260549097,2
260549103,2
260549108,2
260549121,2
260972033,2
261505462,2
261874854,2
262230857,2
262397707,2
262479651,1
262485049,2
262827655,2
262866563,2
263022235,2
263228968,2
263881532,2
263927365,2
264370337,2
265101863,2
265212083,2
265219662,2
265806097,1
266195794,2
266381836,2
266386450,2
266423528,2
266712227,1
267162761,2
267297477,2
267300008,2
268023500,2
268161710,2
268207612,2
268209616,1
268218067,2
268339596,2
268778477,2
268788405,1
268788409,1
268788721,1
268789988,1
268790001,1
268790483,1
268790869,1
268791658,1
268791664,1
268792024,1
268792477,1
268792482,1
268793353,1
268795405,1
268795480,2
268795728,1
268796589,1
268800547,2
268803336,2
268806590,2
268823184,2
268827747,2
268827765,2
268849739,2
268863160,2
268938259,2
268938297,2
268939748,2
269037093,2
269037996,2
269038223,2
269038571,2
269039021,2
269039722,2
269040889,2
269040895,2
269040901,2
269040907,2
269040930,2
269062211,2
269062825,2
269078203,2
269078339,2
269111501,2
269112499,2
269115968,1
269115971,1
269118746,1
269120188,2
269122200,2
269122546,2
269127200,2
269128522,2
269139450,2
269224726,2
269388500,2
269434069,2
269434333,2
269434944,2
269439763,2
269439766,2
269439891,2
269439903,2
269439909,2
269441430,2
269453723,1
269459057,1
269459069,1
269459070,2
269459073,2
269459825,1
269496210,1
269497992,2
269499660,2
269500196,1
269500603,1
269500636,1
269500862,1
269501301,1
269501303,1
269502421,1
269502431,1
269502435,1
269502445,1
269503235,1
269504393,2
269508326,2
269509562,1
269511424,1
269511640,1
269511853,2
269511872,2
269519023,1
269520451,2
269521398,2
269521402,2
269524770,1
269524776,2
269527450,1
269528302,2
269528313,2
269530433,2
269530453,2
269530857,2
269532125,2
269533550,2
269533558,2
269533562,2
269534784,2
269535307,2
269536298,2
269544196,2
269545062,2
269545223,2
269546670,2
269546687,2
269547575,2
269556149,2
269560150,2
269560933,2
269585286,1
269599270,2
269681975,2
269869374,1
269869411,2
269870093,1
269870957,1
269875475,1
269887251,1
269891495,2
269891499,2
269891511,1
269891747,2
269905668,1
269905669,1
269905671,1
269908866,2
269911626,2
269918283,2
269920832,2
269927822,2
269962221,2
269962834,2
269992900,2
270161773,2
270161774,2
270161775,2
270265736,1
270335027,2
270394954,2
270463681,2
270523445,1
270585373,2
270710028,2
270721148,2
270766952,2
270906284,2
270965504,2
271123758,2
271185788,2
271297130,1
271609270,2
272025693,2
272069868,2
272073816,2
272074639,2
272075089,2
272075100,2
272075111,2
272075115,2
272075122,2
272075668,2
272076075,2
272077462,1
272077542,1
272077543,1
272077842,1
272077844,1
272077847,1
272077850,1
272077853,1
272077869,1
272077870,1
272077918,1
272077923,1
272077926,1
272077928,1
272077932,1
272077947,2
272078301,1
272078766,2
272078777,1
272079251,1
272079440,2
272079446,2
272080720,2
272080761,2
272080830,2
272081367,1
272081761,2
272082813,2
272088124,2
272088165,2
272088190,2
272088195,2
272088533,2
272088734,1
272088740,1
272088794,2
272088797,2
272089221,2
272089226,2
272089229,2
272089321,2
272089328,2
272089653,2
272089663,2
272089680,1
272089705,2
272089707,2
272091160,2
272091950,2
