txId1,txId2
268827765,283292063
7593560,269497992
277279505,277282048
25345446,54189046
5966083,158489258
1778033,93045839
54189046,277182946
6214724,295102298
269556149,269905669
1778033,267300008
283361715,197506451
5966083,54189046
6214724,133386335
283425164,277279505
276992260,278690799
258834247,269905669
7167318,23879619
250512980,267300008
25345446,267300008
6137605,233101325
7593560,223557034
295132346,86739335
5966083,168316861
269459070,269905668
1778033,276938363
7167318,54189046
6214724,214653705
25345446,269508326
5966083,23879619
7593560,267300008
1729453,277077636
1778033,269530857
5966083,267300008
1729453,269521398
1729453,269497992
276993597,168316861
189332548,283425164
1729453,276938363
283334435,194258293
2951274,174993055
3756594,277077636
2951274,267300008
25345446,223557034
7593560,277077636
285662565,283192375
269520451,277082298
268792024,269503235
6214724,158489258
268796589,269521398
269039021,269434333
69269270,288738038
283192375,283334435
3756594,124276032
30233709,84755099
88084779,91693211
84362085,84362089
84997405,84997392
84997418,84997392
85005001,85004943
84752806,84752810
84451574,84778062
84734164,84734162
84712300,84997422
84997422,84997392
85002435,85002433
84312686,85254454
85002444,85002438
84748463,240016006
85002368,85002365
37498505,85008951
84470424,84752806
84307855,84713488
84720933,84720917
84778062,37498494
84997404,84997392
84321158,84997422
84340957,84734164
84368623,84752783
84362570,84720917
85022049,85254384
84751968,85000321
84374871,84720559
84719050,84719053
84313527,84730287
84755099,85008951
84310183,84310191
91034397,91693211
84713026,84720917
84997423,84997392
84463867,84463891
84364806,84755739
85002290,85002287
84310191,84310197
84755739,85008951
84335962,84712358
84364238,85008951
84722678,85000321
84751866,84997392
84451574,84451592
306531704,313365250
10864015,85004943
85255374,85255140
84362512,85695297
88319879,283314003
84748910,85276093
85005009,85004943
88663667,91693211
84315054,84712358
85005415,85004943
105398025,91722749
84719012,84719050
84374871,84460750
84331780,84726137
85005017,85004943
292253894,91693211
84713488,84997392
84364826,84778062
84451574,84712358
84317444,84460750
84371034,84712358
85002436,85002433
85005003,85004943
84734162,85002436
85004970,85004943
84999787,85254283
84323996,84730287
313365250,84716878
85005003,85258477
84362570,84753025
84720917,84720940
86162920,91722749
84719010,84719012
84755115,85008537
84719007,84719010
84749894,215872199
85258296,85258294
84719000,84719007
84360924,84730287
84316515,84460750
85002366,85002365
84312404,84730287
84735652,84735702
84338743,84340957
84312919,84778062
85002292,85002287
313372200,91693211
84724409,84724277
85004958,85004943
84728856,91722749
84775413,85002366
123928800,91693211
84753038,271185788
84748463,294513245
84357447,84460750
84372458,84460750
84361631,84722428
85004982,85004943
84716877,84719000
84451592,84712358
84752783,85254409
85005006,85004943
85008951,85008941
84716878,84716877
84323960,85614120
84466657,84752689
85002291,85002287
84329140,84460750
84710569,84999787
84713026,84713023
84343730,85005006
84756263,84756260
84723379,84723375
293882168,294326790
294510766,294589966
293951012,294589966
256878010,294592003
294299657,294502571
294326410,294502571
294326433,294326790
294464784,294589966
138536514,108030025
256878010,294591087
294378689,294509819
294478867,294589966
294270480,294502571
294326775,294326790
294494800,294589966
294326748,294326790
38086807,139578926
139204366,139414587
139195604,139195597
145169665,139256917
246066718,139232064
191568438,139657185
156678878,139233229
139232106,139232124
139487494,139657185
246049528,139232052
139195598,139195597
246057174,139264316
139281587,139281592
139276538,139276515
157454183,139256917
402916803,139657185
139281573,139281587
139234337,139234331
139276569,139276515
246066690,139232064
139232124,139232135
139276533,139276515
246066679,139232064
199049564,139925215
139276539,139276515
246066712,139232064
139290216,139290213
139256917,139233229
246044526,139532229
141027140,246069342
84627053,139232106
246044514,139532229
139276546,139276515
139578926,40636231
139204370,139204366
139195599,139195597
246028075,139712923
139289466,139289463
139232052,139240117
403123184,139657185
139234339,139234331
139232135,111000124
246066706,139232064
139279946,139280199
139276534,139276515
235508399,139232064
246066694,139232064
163586440,142611854
35982595,80352165
163862205,168158009
163862208,163685462
166071318,166071322
163901909,163901912
163705924,163832320
48202347,36587040
103912881,163820063
165850175,163585655
11797016,163867271
163867302,163867307
166072790,56397284
60620004,166071311
163667266,163667268
168139081,149197183
163714177,164124769
163585083,163670753
163720706,163720718
163662273,163662271
163657206,163657331
165844514,166068445
163669687,163669681
166502154,163832322
163586072,163896345
61691532,17942794
166499035,166499045
163839400,163839398
166499058,163839400
163670717,163903518
163683938,163849747
167703048,168116373
163585653,163585815
163720373,123032420
165869211,163803281
166093184,163678953
163720719,163720722
163803800,163803798
163839400,163841110
163808022,163867656
163893314,163893315
43878665,165849931
163820081,113860175
163805794,163805791
163822979,163822985
149197183,168139088
163803799,163803798
163601219,163829174
163652662,163807964
163585815,36709425
163714169,105908710
163652487,163865755
163670755,163670571
163591917,163865263
165849931,165849935
163585967,163586066
163656365,163808917
17942794,166499386
36587040,35982595
166071311,166071315
36727322,57134700
166071612,166071629
163822560,141627663
163653262,163653260
163867597,163867600
163713842,164124950
15254893,163822545
166499393,166499589
163652361,163896719
56397264,168139044
163620822,163809013
166072794,166073482
163587574,163849747
166082737,163656784
163694920,163694918
166499589,163815428
163867295,163867298
39080155,166499393
163667273,163667278
163823178,163871658
165849653,165849656
163886847,96491400
166499053,70496823
168139100,168139106
163584758,166068433
166499147,166499286
163667318,163667324
165837156,164887249
163586130,135600096
98992940,163586130
163901986,163901993
163586072,30022545
165853639,163833376
163690519,133751208
46085970,165849645
163729898,163809013
163652365,163652361
136123519,141627708
163867922,163867656
163714174,163714177
133751208,163830659
163653043,163653040
163820078,163820081
163584762,163584758
66070348,163806553
163653543,163808034
163653037,163809013
163657331,163658888
163656784,163656773
163588435,163829174
163901975,163901981
163818929,163818938
163586382,17763829
166073898,35419241
163585377,163886377
32922975,163899635
130248559,163822560
163805795,163805791
163596680,164107008
166509204,163832320
163803844,163803838
163866206,163866204
163687949,163687945
113860175,10000476
166072474,166072478
163661416,141627204
163822573,163822577
163886843,96491400
165849940,82843249
163808022,163808019
163894710,1011690
57134700,39080155
145395709,89199852
163808845,163867656
163714174,105908710
165852398,164729391
163720722,163720724
166492424,168158015
78348608,163720373
163804180,163809013
168113260,163675072
166071315,166071318
163667312,163667314
163586071,163586072
163667314,163667318
163822047,100252189
163670756,163670571
30504216,167743047
163820076,163820078
64230444,7028169
166499072,166499135
163815413,163818929
76999859,163666105
89199852,163867640
163667259,163667266
166071273,60620004
163822545,79797023
163810474,163810471
163660881,163661413
135600096,163586382
62082825,168139417
124876736,150117254
163714169,164124950
163585504,164099729
163585655,168173722
163823030,163823175
166071329,166071333
167720156,168138716
70015681,163667978
163654217,163808172
163841110,166499072
165844265,163673319
163585655,163585653
163654828,163654827
58621744,163862205
27210820,163667259
163854863,163884383
165849657,124876736
166499045,166499051
163667978,163667986
163822268,15254893
163901993,163902002
98309038,163830659
166499286,61691532
166068433,167124770
163867307,163867589
163667307,163667312
163809952,163867656
163867589,124314892
163635936,159890798
163818938,103912881
163691027,8118124
163903519,163903518
163651655,163651932
142317103,43878665
163821541,163821548
165850173,165850175
166499749,166499753
166071322,166071329
164887249,80352164
163704791,163708185
166494896,164729391
165849935,165849938
163586078,98992940
163586417,163586423
163704788,163704789
163731090,163869666
144435268,96491400
168139417,168139421
163691027,166491668
166071333,166071612
163586406,163586417
166084016,163692159
165847489,163649679
168112612,163687316
163822784,106665238
5167400,163865631
79797023,130248559
166082737,166519189
163901981,163901986
165849656,165849657
163867640,163867633
163652629,163809013
166072704,66070348
100252189,163822268
163653044,163653040
166073491,166073496
163650320,163650318
163687209,168113260
163823175,163823178
70310199,142317103
168135850,163655550
168139421,58621744
165849650,165849653
168139047,168139081
163708862,163867633
76999860,166072696
165850116,21627002
163886786,163886780
104778054,163690262
163809263,163809013
163670742,163670571
166072704,167124770
163666105,27210820
76568476,163804113
165875286,166093156
163585669,163694918
166499753,163807961
163807964,163807962
166499135,166499142
164771795,166093184
163667278,163667307
163710827,1009594
163822045,163822047
36709425,163585967
163866990,163866995
163669681,164729391
168139044,168139047
163823940,163886377
163652621,163807090
80352164,163818879
163653560,163653557
163806306,163865175
168139088,167748861
159939687,78348608
163811227,163811224
163670747,163670571
124314892,163867597
168139106,168139113
141627204,76999859
163720698,163720706
166073965,168134128
163656773,163818879
165849952,165849955
165849672,70310199
163694918,163886758
145395710,163865631
32409670,163670571
166072478,76999860
55300089,163657206
163655099,108382434
168116419,168135850
56397284,166072794
163586432,166071273
163586066,163586069
168138721,168138727
163667986,163667989
163720718,163720719
82843249,165849947
165849955,165850116
163709468,163709462
163721269,163830655
163806299,163806306
163661413,163661416
168138716,168138721
163649916,163653543
163653040,163807960
163667268,163667273
163609032,163746606
166093184,163918770
163720688,163720698
165844275,163652365
163683432,163683422
165849645,165849650
168116391,168116419
163686908,163803844
164903666,166499053
163886784,163886780
8118124,163865631
163820081,163867656
163822577,163867295
163820063,101010110
141627708,163586432
163708871,163808022
163653618,166490287
168139113,30504216
30022545,163586078
163586429,136123519
166073482,166073487
167743047,62082825
17763829,163586393
165849938,165849940
163670740,163670571
101010110,163820070
163804077,163804072
163653554,108382431
165849947,165849952
163667989,166495212
80352165,32922975
21627002,165850173
163815428,163815413
163704789,163704791
10000476,163822045
166073776,168129086
163658888,163660881
166495212,166498559
163669681,5167400
163901912,163901975
166072787,166072790
163656150,166490441
141627663,163822573
163670753,163670571
163806553,163806544
43856101,163862208
51828013,40426667
163032,163902163
70496823,166499058
166499386,36727322
163667324,163667623
163820070,163820072
163867298,163867302
166499142,166499147
166071629,166072474
163670717,163670571
168158015,55300089
163655108,163823992
163586398,163586406
163586423,163586426
163586393,163586398
168138727,56397264
73689157,43856101
166073487,166073491
163667623,70015681
163711912,163807102
163806553,166072787
163653557,163886843
163820072,163820076
168158009,166492424
163809259,163809013
163821536,163821541
163896497,163896345
166073496,163654828
163690262,163867640
56394471,163865631
163866804,163866811
163687127,163686908
163586426,163586429
166093156,164183369
166499051,164903666
168116373,164757136
163586069,163586071
167748861,168139100
166072696,166072704
150117254,165849672
166498559,166499035
166073496,167720156
163687316,163687309
299158314,299158312
299109642,299109530
299047998,299047815
299109136,299109130
298978202,300493349
299012044,299011903
299113299,299112722
57663929,300142336
299172459,299338864
301179824,301179830
298686621,298938351
299119177,299381341
299178819,299327331
64649302,299176472
299011903,299155002
241151449,123235069
298735057,299155002
241151449,299047719
299049147,299155002
298967068,298967059
299049147,299049146
299158315,299158312
241151449,299047379
298459987,299339145
268207612,299156145
299125710,299334338
298682292,298682289
298700239,299155002
299110384,299110377
299128181,299185444
301179834,300988343
299178777,298459987
298967067,298967059
299108130,299108128
299155007,299155002
235167280,205832444
299125779,299381341
299043836,299043839
299077104,299191405
299057376,301185826
298980600,299112722
298801227,298985047
299172427,235811788
19866655,299178777
300278239,300282907
299047380,299047379
243820654,299155002
298700929,299155002
298943759,101754828
301179830,301179834
298980158,299119177
299107790,299155002
298682289,298934968
299120550,299185444
298711661,299112722
299332440,299332444
298700239,294262266
56207766,299150065
205832444,299178102
298776526,299155002
299192392,299329271
299034109,205832444
298958949,299125710
299108130,299155002
298998446,298998301
239555804,239555820
299110377,299113433
300271260,299049147
245878950,299334338
233174819,299113433
298952177,299155002
299178847,299178846
82768156,239555677
176607684,299042861
376210249,385981365
165066411,74114769
376207833,386011230
376257820,386011230
385964805,383076763
382999998,386087498
286575049,386095359
386019063,375903479
382989917,382989698
376216347,383107378
376249040,386022772
386050201,328074725
321949548,385985838
187930981,385519672
218056884,386095359
6080579,383013524
377165354,386049954
376200611,386011230
185145783,8482106
382884808,341227813
376216516,322554633
347319033,316318209
376206522,386022772
376250736,386126104
382988791,11502993
386050107,386050201
143795108,386011230
386085306,338388275
386054140,226209294
340880597,386049942
382999998,380409899
382975218,184062392
327197174,386087498
376205008,382965631
194942541,137895164
328074725,377165358
376250490,382884902
376251244,376252258
386125688,382887229
376198930,381120117
360853439,382989698
343484644,386095359
25525528,383534664
321374572,347408182
340684209,23146168
265101863,89103867
386050107,383476201
257368355,348230493
221616049,383024663
74114769,381140012
275639359,383076239
385980597,382979437
156926241,380214648
381742517,383024663
270523445,356304607
376250728,383753213
383000003,379595049
382770349,187930981
360181939,376215816
376250728,358848215
376199625,383534664
386050102,386050107
376268508,386087498
185145783,327204609
376257820,383083805
386049942,340684209
335703623,386095359
187832529,194942541
233524225,381120117
386021135,364314260
376216503,340884251
143795108,380214648
275639359,273491325
337491230,383071406
348230493,165066411
382990529,379587450
29515797,383550841
326527580,381120117
380144002,382989698
376240165,381120117
386049947,187832529
386050098,386050102
376250675,329910305
376204393,385980597
225813690,382989698
320328394,386095359
376199830,383076763
376222137,122015352
386051558,326735602
55312708,386085306
341140001,386095359
386132228,383048825
376202657,386095359
376284449,386087498
337739316,386085450
385519672,340892957
89103867,44869960
23146168,386049947
377165358,257368355
376252253,56904293
376210249,386011230
376230460,381120117
386122827,383160457
137895164,377165354
376215816,337378995
376215816,383076763
382990530,379587450
376206163,379699311
275639359,383550841
376238353,381120117
382920729,382965414
386049954,386050098
386001612,386078876
362721239,386095359
376238813,381120117
376199830,381120117
386085250,55312708
25990824,382982112
383055058,284789955
376203670,386018330
25525528,383754027
8482106,29515797
386085446,337739316
29515797,383076239
320511423,377165363
376199828,381120117
218727064,382989698
386018330,382979440
338388275,386085318
340892957,320512210
274959681,352899464
56904293,382990496
376244712,386022772
381140012,367001257
382887229,382976327
382993299,327855672
386054140,386087498
386125540,383024379
269078203,236277297
377165363,386085557
29515797,386087498
376240568,381120117
381848059,380649238
180937098,381120117
386125688,386139826
367001257,386085250
156926241,379698189
156926241,383076763
386126104,382990529
341227813,382992999
382974340,382988791
382982112,382770349
265101863,383024663
376199184,381120117
386124094,382990529
356304607,352075380
376241003,386095359
383000003,382990530
281996408,25990824
25525528,380214648
146800503,381120117
386085318,386085446
89103867,382989698
386085450,386085453
386011230,386087498
386085557,270523445
386085453,320511423
376252253,383076763
385982620,386087498
335703623,386126104
340879048,386011230
386022772,386087498
376268508,379691747
143795108,386001612
352075380,281996408
376241459,382965629
64139806,352899464
376244692,377303974
199928763,360652576
376250675,383076763
376250682,383614557
376204184,382920729
339721055,380848243
355009662,91806025
355157414,194574658
28361537,355006827
355102230,355102228
355121988,355121985
171417587,355367844
355157023,167102034
355998263,159817356
322941735,355156509
355128718,355006712
355132846,355198753
355158933,187475042
355009730,355110064
355101216,355164733
355090003,355090007
355149231,355149227
187475041,355998241
355174750,255653128
212771525,344589840
355128653,355128655
295879136,355238061
355184392,213287984
355006734,139600241
355102403,355110272
218725862,355006381
355007100,355007089
174938459,186359097
355110111,355110115
194287965,309189403
355110104,355110107
201110230,355370886
355190925,355102398
355203994,355230654
355157574,355368449
162097721,355009638
355102256,355998055
355009668,355239040
355998296,198981058
355124179,355090408
355216018,355238126
11237156,355237654
178776497,355009694
215598240,355110272
355006712,185725699
355009675,178776497
355156504,355368434
355110099,355156787
355121985,160462268
270265736,355110076
355006723,355006381
355179222,355102398
355940971,355124164
355190920,355102398
156864654,204458854
308619769,190955997
355006827,355110272
355090375,58506757
355110068,355110071
198482808,355369527
355009671,355009675
355161171,355215758
355005777,355090509
355005700,289827365
31228978,355102388
355100385,355102398
355942315,355100385
355009655,355009659
355126069,199473756
245607742,355009730
355230740,355230735
33433578,355006827
23043266,355156241
355197877,355238344
355998272,194287965
215597095,355102388
355009694,308619769
355110115,355110121
98970456,355230735
355157406,167102034
355009702,355009705
355099231,355099223
355091552,355153360
28361537,355006381
355009708,302265980
355094137,122932758
355110975,355110272
355157639,355369854
306229676,249939100
355102392,355102388
355089182,147882100
355190938,355102398
355009226,346354697
355196229,355196221
126793952,236743303
355237262,355095894
171417302,355154663
355136222,355230735
355128732,219891831
355099027,355370886
355009659,355009662
355007601,355102260
309189403,355617472
355111780,355153360
355110135,355110139
355156787,174898996
355110614,355216858
355128683,130627156
355940542,355995314
355110144,69064953
187475050,355181076
355958159,355149234
355005783,355101915
355135859,355203981
355007089,355110614
159817356,355998272
178671562,355128690
355089551,355089548
42690802,355110272
355095346,355156436
355093931,355370886
190955997,355009702
355006723,355128664
355111463,355007070
355224795,355167772
355121989,355121985
110549870,355181076
355149234,355149227
355009669,355009671
355006712,355006381
355005646,355181040
355006043,355006381
355128664,355128667
193696046,355230735
191598956,355110272
355110090,355110093
168088965,171417302
355110131,355110135
355005786,355161170
355219971,103827964
60811145,355098008
313101867,355184738
99375134,355215080
155316665,355110272
355110068,355157023
355006877,355110272
355180652,213287984
136312937,355099231
176766934,355135845
355998064,86300482
355102398,355102388
28361537,355005650
355126263,214198067
10556557,306815082
355238028,299370927
355007183,355181006
72780249,355998257
355004187,125487383
355128730,355128732
355111425,355111418
355089158,171417587
187475040,355998230
86300482,68891403
355128728,355128730
92039438,355156778
355149234,355136906
355095705,355153710
355237227,355099315
355215771,355237639
236743303,299370927
100107029,355135845
355110314,199473756
355181801,355216018
355101217,355101216
355110125,355110131
355151013,355204382
355111463,120106983
355149235,146812295
176599737,289827365
355005979,355181801
355156392,174898996
103827964,355101217
355174750,84882098
355124206,355006720
355195891,274526547
355230654,355121988
105583478,355006381
355125155,355998064
146812295,355209778
355198875,355230735
179428461,355009651
246127666,355110272
355110121,355110125
355101216,216021722
17280710,130186470
355100411,355100406
355182380,295879136
355005442,355090366
355158933,201337407
154748039,289827365
28361537,155287260
355009230,355009201
147882100,355154947
355095115,58507725
355157408,355369127
355090408,122933240
355111429,355176129
355182095,274526878
274526783,355162165
355176129,355368456
355109199,355153692
189125442,355110272
355998257,254428878
355007348,355102300
355110071,270265736
10556557,263228968
355089195,355102434
355007070,355128718
185725699,355128728
355179144,355089158
355109281,355102398
54955379,355369527
302265980,355009716
255653128,355237639
160294323,355095073
355009653,355009655
355102434,58507731
355204029,355204022
355009716,355009720
355128655,170923175
355179222,355179147
355237997,355095596
355102171,58506173
355009668,355009669
215597095,355110272
355009705,355009708
355098550,355098546
355128690,355111463
355004186,125487383
355111434,355164733
355099139,92039438
355110098,355110099
298732576,355110098
194974787,355110104
355006942,289827365
355009720,245607742
355009226,355009201
28361537,110549870
171417302,355155563
355007070,248009276
355216021,182873346
171417302,355157341
355009540,355196416
355009171,355124164
180661381,125487383
163494078,355124647
355236654,299370927
355006720,355006381
355216858,355236767
355204027,355204022
355109326,355170224
355157648,355371579
355006877,289827365
343635736,355110144
355156382,174898996
355110614,355110272
221962997,167102034
355090371,58505630
355102403,355102388
355127384,355102398
355750204,355124164
355135853,355135859
355236767,355095729
198982902,355110272
355161170,355219391
355110139,343635736
139954373,355230735
355135809,355115857
355156778,355371475
91806025,355009668
355003726,355102398
198981058,17280710
355090939,58507756
355004559,187475047
355008334,355102492
355198875,355198866
355095361,355157414
55508593,355110272
355102300,355153360
355009237,355009201
355941511,355124164
355110076,355110082
355215463,192669897
355179147,355089182
355998241,355158933
254428878,355998263
355941217,355124164
355153422,355153420
355128677,355128683
355179953,344589840
355121985,355163066
355111423,355111418
355005292,355005288
355011078,355239156
222267944,213287984
355102171,355098484
355089195,355102406
355135833,355203994
46490456,355509830
355181535,355215474
355157620,355367981
355110082,355110086
355007574,355102398
355095647,355156392
355135844,355149227
355998291,355998296
171417302,355153017
355095073,355095069
355099315,322941735
355125661,355005645
355007628,355294141
355111434,355111429
355156241,355369854
355238340,355099236
355006827,289827365
355110064,355110068
355189295,355219736
155287725,355111434
355126263,355125155
355149235,355149227
355091804,58508568
355095705,224426812
355110139,355156382
355998055,355126263
28361537,241477156
355940634,355995314
355011078,355011076
355203605,355204366
355998230,187475041
164919436,355110272
355110314,355110272
355617472,355998291
171417302,355161417
355110093,298732576
68891403,187475040
355093299,355370886
187475050,289827365
355181076,213287984
355009643,179428461
355110099,194974787
10556557,309622019
355100392,178193861
355009651,355009653
355090366,355090248
355009230,355179144
355009210,355009201
355102406,355102388
355941511,355995314
219891831,162097721
138727389,186635243
174942580,177934174
355111426,355111418
226277185,355089195
28361537,355198866
355090511,58505823
355124647,355005442
355095887,355157408
355128667,355004559
355110107,355110111
355121988,355294191
126793952,355237687
28361537,355005700
355110086,355110090
355157596,174898996
355213280,355100392
355088949,355152795
355209780,355209778
355179634,355213324
28361537,355006942
130627156,178671562
46490456,355110272
355092403,58505819
355009638,355009643
187475047,355128677
355136251,355230735
355005777,289827365
255663440,355370886
355095303,355095124
187475042,72780249
170923175,355006723
355149230,355149227
130186470,355128653
355537121,146812295
355006381,289827365
355127555,355149227
355102408,355102388
177934174,355100392
355196416,170821137
92512173,92512070
92107631,96384483
92095030,96355328
18942922,103761902
3846685,96961218
92105534,95614382
4846284,93725787
5684082,92489631
3129785,92707168
102566054,95345279
3846685,96776617
92508034,96378089
5684082,92488426
92491018,96357449
5024196,92488376
5024196,93178587
5684082,97286854
1195632,96338358
92508034,92511178
95642434,96365231
4846284,96435184
92495950,94824450
5024196,94824450
4846284,114762283
92509609,96384483
7571741,96434990
3129785,98220888
4846284,95569209
2835726,92552350
91816065,92512173
3300754,92490736
92508034,92508031
95644077,96365231
92709755,92709753
92095997,95609406
92515819,96365231
5684082,128331102
5024196,96357449
4846284,92488363
92715629,96378076
1195632,92512070
4925897,92512070
92479117,92512070
3129785,98513703
92107128,92735496
18942922,93705477
92727932,96378076
4846284,95568530
1195632,93579725
46872603,116931416
3300754,97495493
92096178,92697432
92508034,93541616
91835788,92512070
2835726,95576462
3300754,98847498
18942922,92490423
5684082,95556418
3129785,96956564
18942922,96958704
92105534,94824450
4846284,92708841
91835792,92512173
1195632,94893633
3129785,96378076
4925897,350194242
5684082,115311262
4846284,93524092
92713387,96378076
18942922,126802629
3846685,96384483
92709753,93541210
4846284,96347429
92520261,96365231
1195632,98890470
5684082,101705019
96378165,96378076
18942922,96378076
92512070,96384627
18942922,96337939
1127922,94865535
3846685,96388784
5684082,92480822
4846284,95576364
18942922,350222073
92726551,96378076
5684082,120093279
4846284,97326853
18942922,96431660
92483111,96384483
92727933,92727932
5684082,95556844
92096178,96384483
5024196,93524674
92739297,96378076
5684082,102483169
95609406,96384483
4925897,95072401
3129785,115108935
92511178,96384483
92095030,94824450
18942922,92490000
5024196,95562546
91865076,92512173
4846284,94377345
92508031,96378076
5684082,115949017
4846284,95558563
95614382,94824450
18942922,94824450
4846284,98398617
93533109,17550801
5024196,94385654
1195632,96378076
5684082,95575214
3300754,114487865
92107631,96365231
3300754,92703919
2835726,92512070
46872603,92512070
5024196,86412124
96378089,96378076
3846685,92512070
92709753,96357449
5684082,38822473
5684082,94824450
2835726,95557105
4925897,113100987
5684082,92737432
92827661,96378076
5684082,248626595
18942922,97497339
17550801,59854903
5684082,226097303
104063954,288717023
233156335,226728629
23377758,288574034
73715352,288419461
288493838,288602219
3181,288602219
288082392,288679515
3181,180737911
200406531,288275827
288293123,275566093
132143861,288745056
3181,228297777
204340841,288392870
3181,288388813
288590952,288737485
218007759,288430386
3181,288404591
4659458,24296835
288274632,226728629
3181,288400701
247774814,265806097
3181,288405931
288375467,226728629
255226747,288574034
3181,288400770
288118665,4659458
3181,288416080
34726495,288275439
262397707,288574034
288078290,288275827
3181,288398063
288490205,288735697
288392870,288697307
288072566,83399861
3181,288393364
3181,17083916
288114872,288381501
288117953,288341829
3181,288421912
205633185,288574034
3181,288406228
3181,288400658
73715352,226728629
3181,288396264
14341398,288423035
61813159,9366436
41837143,288429455
288333008,288333011
288279481,288423095
3181,262397707
288531893,209097606
158616585,78536994
3181,288399564
3181,288398038
78536994,288450934
7154509,288717023
288470586,288602219
3181,273093685
288546162,113295437
288086644,288275439
3181,225811561
223576096,226728629
288080601,288275827
288289787,288419486
8127945,288430422
204054358,288602219
3181,31607639
288079929,288275827
197467212,288717023
3181,288400060
3181,226728629
3181,288391152
3181,288423035
204340318,288429455
288094639,288275439
138405758,288697307
176667732,288574034
3181,288416761
288347142,288435297
3181,274185381
288463305,128009693
204054358,288574034
288463486,54824221
3181,288406637
288333011,288333277
54824221,10933506
3181,288407443
73715352,288421912
3181,200412021
288090013,288274249
3181,223198179
288737485,207579851
288116045,288333745
3181,288402588
3181,288403270
34726495,235244550
288125307,288463486
288341829,288456110
171367023,288415807
3181,288405853
3181,288394699
3181,206824836
288125316,288354980
3181,288399539
288075204,288275439
288450941,288450943
3181,210017768
288076576,288419486
3181,288400756
3181,96460051
288204526,3181
288456648,203032206
3181,288400672
288730455,289018346
179388236,288574034
288429455,288697307
288333745,288451323
288471753,288574034
288091183,235244550
288581672,288730455
288447061,288583208
3181,288390764
288148015,288347142
3181,288397726
288333003,288333008
288392870,41396639
288590540,288737480
288470586,288574034
3181,288399524
3181,210713191
288456648,288602219
3181,288399106
288354980,288463486
288290454,226728629
171367023,179388236
3181,228264115
288442770,288602219
288488944,198643767
3181,288420420
128650289,288275827
288074115,288687252
288399564,288574034
209097606,10933506
3181,255226747
14341398,288420420
3181,204448403
3181,288419461
3181,14630122
288074375,235244550
288365473,265806097
3181,200866909
14341398,288602219
3181,269224726
288589206,207579851
276786544,275566093
3181,288408676
3181,288404605
3181,250602333
104321475,265806097
288450934,288450941
3181,212289026
3181,218367921
3181,192702367
288087065,288279520
288441749,288581672
288274249,265806097
41396639,204489992
70384401,67603017
69328547,62595452
54913453,56787106
67632590,67632404
70423756,9012982
62035059,54768400
54734399,54734409
67582896,70401397
70328737,70365720
54885834,55928256
54723880,54723872
69349487,67603016
67679673,67679668
68957502,56131331
69763679,55777865
54804627,69390906
54965309,70455823
69762964,69762969
54733777,69285652
54865207,70433726
69750289,54872531
54717251,55734286
34890565,55121160
69764211,69764268
54715156,54715153
54853134,70023047
67556907,54878901
67628277,67627706
69764186,69764204
26515239,70371756
34890565,70371756
34565586,69410407
54831151,70449784
54840054,69395378
54715156,70063174
69761602,69763679
55246758,70433726
67672890,55939055
54804748,69398136
67548722,54896405
68984782,70433741
70454722,56032497
54723924,54723920
56333891,69991725
45762362,54965024
55121160,62243389
69764204,69764211
67586146,62241682
70046276,70418770
69615167,64069335
54717633,67628281
69978242,43081036
53777687,69776359
68960287,68960292
55118035,67627706
56001686,70432280
54828183,69399511
55735923,37292015
67628079,67627706
62601403,70451888
55121160,70449784
64879505,67681867
54803353,70023047
67673076,55939055
43081036,67582896
54733761,54833710
64868201,69290304
67562983,57074191
54712545,69776359
54837256,69376681
54732625,54732631
67603016,54896405
54717251,9010915
54841397,56131331
55904589,67572666
16820321,69390906
54733759,54733777
35201427,54906193
56110829,70454978
4565154,56352710
57024278,70514861
54831581,54831431
69695707,70410630
54814380,69285652
67603154,54896405
54723920,69653120
54718612,54719550
67594169,54879906
69350697,69350704
69350154,56110851
54871606,57095769
69760684,69762363
54810851,64069335
67670415,67670413
67665318,67665312
56278048,67627706
68984782,70449784
54769375,54769378
68945489,69760688
67628061,67627706
54762847,69376681
54838172,69408781
67627710,67627706
1813992,54795283
67576439,67576436
54708965,70371756
69770247,64346631
68900424,69350154
54833710,69408781
69762389,69762396
69769550,67673076
68986962,69760671
67603016,69349585
54862521,34890565
67602987,54896405
54847270,69399511
67628274,67627706
54718612,70371756
67628281,67627706
56110851,69350544
14585134,67642950
55258302,70449784
67603015,54896405
54714812,69356870
65255986,67670415
52931275,54790859
67686377,67572666
62337431,70432280
69985783,67670415
68936051,56234683
54777895,70449784
87905851,70346573
67603024,54896405
51851681,64523668
69771242,67673076
67629185,70423756
67562986,57074191
54869389,67627706
54915900,70361267
69756172,86875050
68960278,68960292
67631244,67658971
69761373,69761585
53784210,70393167
54733761,54733759
54789177,55121162
70454023,70454028
70402175,70402309
69765197,69765199
67603155,54896405
67628074,67627706
9010915,9012982
67594178,54879906
45367289,69776359
67603033,54896405
52931275,54716899
54829893,56131331
15984364,16820321
69971244,87905851
68936051,68960278
69350929,69350933
56859447,67572666
54838144,69320027
69762363,69762368
53777687,54712545
54886129,54896405
54812037,56131331
67594170,54879906
54769378,69351072
55768753,69766666
53880956,70296899
54777694,54777895
2234847,67627706
54768598,54768608
56234683,68960278
54831431,69408781
67604409,67604406
14051227,54887344
54719550,70449784
